quantile,welfare_share,pop_share,avg_welfare,reporting_level,bin,country_code,year,welfare_type
NA,0.163371217308662,0.010000000000000009,98.8744618473718,national,100,GTM,1989,income
0.8777721818686615,7.83475109979781e-4,0.01,0.8317995893517486,national,1,GTM,1998,income
0.9697213944706377,8.700792597151619e-4,0.01,0.9237454537046137,national,2,GTM,1998,income
1.0617006051012714,9.566984949944679e-4,0.009999999999999998,1.0157073340726435,national,3,GTM,1998,income
1.1537378193597834,0.0010433591695633293,0.010000000000000002,1.1077132096915694,national,4,GTM,1998,income
1.245861131170178,0.0011300877002337062,0.010000000000000002,1.1997911267533659,national,5,GTM,1998,income
1.3380987657893704,0.001216910607237054,0.010000000000000002,1.2919692412483792,national,6,GTM,1998,income
1.4304791232836145,0.0013038545549385328,0.009999999999999988,1.384275862190783,national,7,GTM,1998,income
1.5230308226303595,0.0013909463930724675,0.010000000000000009,1.4767394953974116,national,8,GTM,1998,income
1.615782746606709,0.0014782131986379454,0.009999999999999995,1.5693888879674938,national,9,GTM,1998,income
1.708764087630764,0.0015656823186160906,0.009999999999999995,1.662253073634678,national,10,GTM,1998,income
1.8020043947283622,0.00165338141366278,0.010000000000000009,1.755361419154725,national,11,GTM,1998,income
1.8955336218051406,0.001741338502949663,0.009999999999999995,1.8487436719123072,national,12,GTM,1998,income
1.9893821774125298,0.0018295820103171323,0.010000000000000009,1.9424300089206532,national,13,GTM,1998,income
2.0835809762063158,0.0019181408119327559,0.010000000000000009,2.036451087419573,national,14,GTM,1998,income
2.178161492307922,0.0020070442856381376,0.010000000000000009,2.1308380972659853,national,15,GTM,1998,income
2.273155814791615,0.002096322362192704,0.009999999999999981,2.2256228153384248,national,16,GTM,1998,income
2.368596705535676,0.0021860055786333543,0.010000000000000009,2.3208376621878632,national,17,GTM,1998,income
2.4645176596922735,0.0022761251339747934,0.010000000000000009,2.4165157611736827,national,18,GTM,1998,income
2.5609529690495734,0.0023667129475082316,0.009999999999999981,2.512691000358162,national,19,GTM,1998,income
2.657937788580694,0.0024578017199575752,0.010000000000000009,2.609398097434761,national,20,GTM,1998,income
2.755508206497782,0.00254942499778843,0.010000000000000009,2.7066726680037387,national,21,GTM,1998,income
2.853701318155924,0.002641617240975891,0.009999999999999981,2.8045512975197826,national,22,GTM,1998,income
2.952555304181262,0.0027344138945745167,0.010000000000000009,2.903071617276385,national,23,GTM,1998,income
3.052109513230807,0.002827851464455078,0.010000000000000009,3.0022723848140824,national,24,GTM,1998,income
3.152404549828537,0.002921967597610764,0.009999999999999981,3.1021935691798515,national,25,GTM,1998,income
3.253482367763934,0.003016801167469385,0.010000000000000009,3.202876441501335,national,26,GTM,1998,income
3.355386369585534,0.00311239236469385,0.010000000000000009,3.3043636713879407,national,27,GTM,1998,income
3.4581615127742875,0.003208782793991616,0.010000000000000009,3.406699429711379,national,28,GTM,1998,income
3.561854423239928,0.003306015577517085,0.010000000000000009,3.5099294983859286,national,29,GTM,1998,income
3.6665135168492355,0.003404135465497782,0.009999999999999953,3.6141013878180064,national,30,GTM,1998,income
3.772189129768887,0.0035031889547880724,0.010000000000000009,3.719264462772145,national,31,GTM,1998,income
3.878933658488665,0.0036032244161298133,0.010000000000000009,3.8254700774812322,national,32,GTM,1998,income
3.986801710484434,0.0037042922309684645,0.010000000000000009,3.932771720901198,national,33,GTM,1998,income
4.095850266585975,0.0038064449387913424,0.010000000000000009,4.0412251731371365,national,34,GTM,1998,income
4.206138856234222,0.0039097373960312876,0.010000000000000009,4.150888674148083,national,35,GTM,1998,income
4.31772974694774,0.004014226947727462,0.010000000000000009,4.261823105995789,national,36,GTM,1998,income
4.430688149471635,0.0041199736132461195,0.009999999999999953,4.374092190020711,national,37,GTM,1998,income
4.545082440256422,0.004227040287536732,0.010000000000000009,4.487762700511425,national,38,GTM,1998,income
4.660984403112707,0.0043354929595633696,0.010000000000000009,4.602904696609023,national,39,GTM,1998,income
4.778469492113778,0.004445400949754097,0.010000000000000009,4.719591774402065,national,40,GTM,1998,income
4.897617118076739,0.004556837168540717,0.010000000000000009,4.8379013414130885,national,41,GTM,1998,income
5.01851096124875,0.004669878398318672,0.010000000000000009,4.957914915949677,national,42,GTM,1998,income
5.141239313164681,0.004784605601458658,0.009999999999999953,5.07971845411415,national,43,GTM,1998,income
5.265895451033084,0.004901104257341582,0.010000000000000009,5.203402707626587,national,44,GTM,1998,income
5.392578048457732,0.0050194647317901575,0.010000000000000009,5.329063616043121,national,45,GTM,1998,income
5.5213916268223615,0.005139782682715643,0.010000000000000009,5.456802737422543,national,46,GTM,1998,income
5.652447052269015,0.005262159506339126,0.010000000000000009,5.586727722070505,national,47,GTM,1998,income
5.78586208390052,0.005386702828948597,0.010000000000000009,5.718952834627986,national,48,GTM,1998,income
5.921761979652912,0.005513527049872402,0.009999999999999953,5.8535995305351785,national,49,GTM,1998,income
6.060280167235752,0.005642753942173728,0.010000000000000009,5.990797093776459,national,50,GTM,1998,income
6.201558988653319,0.005774513318548946,0.010000000000000009,6.130683343851431,national,51,GTM,1998,income
6.345750528129541,0.0059089437710455606,0.010000000000000009,6.27340542111811,national,52,GTM,1998,income
6.493017534803096,0.006046193494561147,0.010000000000000009,6.41912066108515,national,53,GTM,1998,income
6.643534453383829,0.006186421205662707,0.010000000000000009,6.567997569903634,national,54,GTM,1998,income
6.797488578126253,0.006329797170141482,0.010000000000000009,6.720216915301134,national,55,GTM,1998,income
6.955081348052625,0.006476504354947732,0.010000000000000009,6.875972949567416,national,56,GTM,1998,income
7.116529804436775,0.006626739722797259,0.010000000000000009,7.03547478401187,national,57,GTM,1998,income
7.282068235252293,0.006780715690931527,0.010000000000000009,7.198947937699454,national,58,GTM,1998,income
7.4519500357351856,0.006938661779323896,0.009999999999999898,7.366636087317814,national,59,GTM,1998,income
7.626449819587937,0.007100826478243727,0.010000000000000009,7.538803049931703,national,60,GTM,1998,income
7.805865821882263,0.007267479370669183,0.010000000000000009,7.715735036306297,national,61,GTM,1998,income
7.990522642685846,0.0074389135518548866,0.010000000000000009,7.89774321971215,national,62,GTM,1998,income
8.180774390207041,0.00761544839666406,0.010000000000000009,8.085166673945858,national,63,GTM,1998,income
8.37700829428868,0.0077974327355238016,0.010000000000000009,8.278375745177092,national,64,GTM,1998,income
8.579648875993271,0.007985248512479726,0.010000000000000009,8.477775935630811,national,65,GTM,1998,income
8.789162777596653,0.008179315014539723,0.010000000000000009,8.683812393795515,national,66,GTM,1998,income
9.006064380582016,0.008380093781104048,0.010000000000000009,8.896975126665314,national,67,GTM,1998,income
9.230922368572191,0.008588094326946405,0.010000000000000009,9.117805075712548,national,68,GTM,1998,income
9.464367429382005,0.008803880843392453,0.010000000000000009,9.3469012313927191,national,69,GTM,1998,income
9.707101337969105,0.00902808008209377,0.010000000000000009,9.584929003186955,national,70,GTM,1998,income
9.959907723338107,0.009261390676744252,0.010000000000000009,9.832630116278718,national,71,GTM,1998,income
10.223664901959612,0.009504594223995744,0.009999999999999898,10.090834375936675,national,72,GTM,1998,income
10.499361264287836,0.009758568530660927,0.010000000000000009,10.360473731800015,national,73,GTM,1998,income
10.78811383826963,0.010024303547155555,0.010000000000000009,10.642599194091108,national,74,GTM,1998,income
11.091190836711192,0.010302920656809711,0.010000000000000009,10.938401312683846,national,75,GTM,1998,income
11.410039241680272,0.010595696191200155,0.010000000000000009,11.249235142854271,national,76,GTM,1998,income
11.746318814329861,0.010904090313127668,0.010000000000000009,11.576650909750068,national,77,GTM,1998,income
12.101944380103447,0.011229782780553199,0.010000000000000009,11.922431978234178,national,78,GTM,1998,income
12.479138882963134,0.011574717620034813,0.010000000000000009,12.288642281764204,national,79,GTM,1998,income
12.8805006123252,0.011941159461829942,0.010000000000000009,12.677686132224691,national,80,GTM,1998,income
13.3090893123572,0.012331765319948285,0.010000000000000009,13.092384427349353,national,81,GTM,1998,income
13.76853778819957,0.012749677092769807,0.010000000000000009,13.536072856745886,national,82,GTM,1998,income
14.263198452206794,0.013198642257081117,0.010000000000000009,14.012730040299585,national,83,GTM,1998,income
14.798338536548739,0.013683173524774939,0.010000000000000009,14.527147032443986,national,84,GTM,1998,income
15.380404327000617,0.014208763280640524,0.009999999999999898,15.0851549864017,national,85,GTM,1998,income
16.017385281363453,0.01478217653376479,0.010000000000000009,15.693936174727888,national,86,GTM,1998,income
16.71932601260616,0.015411858842887316,0.010000000000000009,16.36245707536466,national,87,GTM,1998,income
17.499062859792815,0.016108516745993173,0.010000000000000009,17.10208460193287,national,88,GTM,1998,income
18.373311738248123,0.01688596426616873,0.010000000000000009,17.927484821783185,national,89,GTM,1998,income
19.364324352796945,0.01776239307193528,0.010000000000000009,18.857971459388654,national,90,GTM,1998,income
20.5025011010074,0.018762342569268453,0.010000000000000009,19.919597502972458,national,91,GTM,1998,income
21.83069149768938,0.019919877773495243,0.010000000000000009,21.14852908646703,national,92,GTM,1998,income
23.411643902662423,0.02128396262783583,0.010000000000000009,22.59675023252324,national,93,GTM,1998,income
25.341754652767964,0.022928085835852707,0.010000000000000009,24.342282403044155,national,94,GTM,1998,income
27.778571839925046,0.024968805344347977,0.010000000000000009,26.508872799505216,national,95,GTM,1998,income
31.001987658783758,0.027605024923498256,0.010000000000000009,29.307693509246498,national,96,GTM,1998,income
35.57211511409804,0.03121268466495497,0.009999999999999898,33.13787248141865,national,97,GTM,1998,income
42.83895301868809,0.036621030395930676,0.010000000000000009,38.879803144938606,national,98,GTM,1998,income
57.388569781907364,0.04622441326794158,0.010000000000000009,49.07551941923406,national,99,GTM,1998,income
NA,0.20045931105696024,0.010000000000000009,212.82357345495873,national,100,GTM,1998,income
0.5810633093215137,0.0010585236176873236,0.01,0.549019878192399,national,1,GUY,1992,income
0.6442666101156651,0.0011813987810574966,0.01,0.6127510090799203,national,2,GUY,1992,income
0.7064704865837155,0.0013022822480961427,0.009999999999999998,0.6754491154235774,national,3,GUY,1992,income
